"elec_rep16_win","fips_state","elec_rep12_win","elec_voting_participation","elec_voting_power","demo_sex_ratio","demo_population_density","demo_median_age","demo_age_dependency_ratio","population_white","population_african_american","population_native","population_asian","population_other","population_latino","population_homnogenity_index","finance_gini_coef","finance_median_earning","poverty_children","poverty_child_living_in_families","poverty_below_federal_threshold","poverty_adult","demo_unemployment","occupation_management","occupation_service","occupation_sale","occupation_agriculture","occupcation_maintainance","occupation_transportation","education_less_than_high_school","education_at_least_bachelor","education_graduate_degree","education_school_enrollment","education_preschool_enrollment","demo_uninsured","healthcare_life_expectancy","health_infant_mortality","health_hiv","health_sti","health_poor_physiscal_health_days","health_poor_mental_health_days","health_children_with_single_parent","health_adult_smoking","health_adult_obesity","health_diabetes","health_low_birth_weight","health_teen_birth","health_injury","demo_violent_crime","demo_homicide","weather_winter_prcp","weather_winter_tavg"
TRUE,"1",TRUE,56.4710046470205,0.214589425638445,96.5,79.8319830064576,39.5,63,77.5,11.8,0.8,0.6,1.8,7.7,0.6377435,0.439,24901,27.2,21.9,15,12,0.066,28.7,14.9,24.7,0.4,10.7,20.6,19.2,19.1,6,74.7,41.2,0.173,75.3258269720102,8.6,112.969,420.3,4.5,4.5,0.326,0.185,0.322,0.114,0.09,47.8,74.3,232.78,3.7,15.94375,43.5
FALSE,"1",FALSE,78.9875712066287,0.0264706137572565,86.3,5.38542308541244,36.3,67.9,29.7,68.4,0.2,0.3,0.4,1.1,0.55757125,0.47,16487,30.9,42.6,28.8,14.1,0.124,23.7,26.4,21,2.3,6,20.6,28.5,13.3,4.9,76.3,67.4,0.154,72.1086419753086,9.26281635301752,318.021,1129.6,6,5.4,0.674,0.246,0.378,0.198,0.14,46.6,79.1,464.026567164179,15.4133927378035,16.255,45.6780828924162
TRUE,"1",TRUE,62.4537487828627,0.0417429560659835,94.7,8.69794886223634,42.4,64.7,55.8,41.4,0.1,0.2,0.9,1.6,0.4886745,0.453,23862,36.1,36.9,26.9,21.6,0.082,20.9,14.4,27.5,1,11.1,25.1,21.3,11.5,3.4,75.8,50.7,0.168,73.9487159732923,15.2,214.75,654.5,5.1,5,0.475,0.216,0.374,0.155,0.12,41.9,94.2,225.53,9.10615043400437,15.8233333333333,45.6166666666667
TRUE,"1",TRUE,54.744553841383,0.0612759347801564,91.2,19.0467639751084,31.3,50.3,57.4,36.4,0.6,2,1.4,2.2,0.472079,0.514,18858,45.6,35.8,28.6,16.9,0.073,26.5,21.5,23.9,1.2,10,17,20.6,23.7,9.3,83.9,43.3,0.174,74.2760669456067,10.6,341.658,1003.6,5.1,5.1,0.482,0.223,0.341,0.119,0.1,28.9,76.4,440.39,7.9,14.17875,48.325
TRUE,"1",TRUE,60.0876434296258,0.0452139429543305,96,15.0623503458677,42.8,70.3,75.4,20.1,0.4,0.2,1.1,2.8,0.611373,0.489,22185,36.5,28,21.5,12.8,0.069,22.5,13.6,21.6,1.8,10.6,30,28.4,12.2,4.8,74.8,49.5,0.187,74.0655102040816,9.26281635301752,78.472,471.9,5,4.7,0.371,0.201,0.332,0.136,0.1,46.8,98.3,307.52,8.4,15.06,44.0833333333333
FALSE,"1",FALSE,44.0576873791384,0.0820454525733029,94.6,35.1101437373164,34.8,60.8,52.1,41.4,0.4,0.4,2,3.7,0.4491585,0.429,22234,37.6,35.1,23.3,16.6,0.066,21,20.8,29.2,1,11.2,16.8,23.1,11.9,3.4,70.9,36.1,0.171,72.3281603288797,10.6,365.281,797.3,5.1,4.9,0.461,0.212,0.348,0.129,0.1,52,79,457.74,12,13.52,47.325
TRUE,"1",TRUE,53.9660902727788,0.152875278763634,101,52.4642445074583,39.8,61,87.3,8.5,0.3,0.6,1.3,2.1,0.77535175,0.415,30076,12.5,13.2,10.6,9.5,0.058,28.5,14.5,26.1,0.4,12.6,18,20.7,14.5,4.7,73.1,39.4,0.144,75.4353233830846,7.3,96.089,258.1,4.3,4.3,0.318,0.198,0.331,0.107,0.08,45.4,89.2,183.49,5.4,14.93,44.8
TRUE,"1",TRUE,63.1542390194076,0.40238283249885,95,100.115088327106,37.9,58.8,80.2,10.6,0.2,1.9,1.2,5.9,0.686278,0.434,37122,10.8,10.3,7.4,4.9,0.045,42.5,12,29.2,0.1,9.1,7.2,8.5,39.6,12.2,81.4,57,0.121,79.0720512820513,6.5,81.635,198.1,3.6,3.8,0.214,0.155,0.313,0.091,0.08,21.8,60.2,176.94,3.2,15.638,44.8
FALSE,"1",FALSE,67.1378091872791,0.0305012972813495,79.4,5.69870685436146,36.7,56.1,24,74.7,0.1,0.2,0.3,0.6,0.5929195,0.512,17459,53.6,50.9,34.8,28.8,0.089,21.5,19.7,24.1,2.2,5.5,27,24.6,12.8,5.3,81.8,78.8,0.172,73.4898773690078,9.26281635301752,286.558,1355.5,5.8,5.5,0.614,0.241,0.396,0.193,0.12,32.9,70.8,437.39,12.2,15.525,45.95
TRUE,"1",TRUE,53.6682513169729,0.144983122326255,94.2,42.6765085395077,40.9,61.1,64.5,31.5,0.3,0.4,1.3,2,0.52313275,0.44,23684,24.4,27.1,18.4,15.7,0.077,24.1,17.2,22.4,0.5,11,24.8,24.3,11.9,4.5,75.5,45.8,0.146,73.2460762100927,13.1,205.354,662.9,5.2,4.9,0.427,0.218,0.376,0.145,0.13,47.4,78.4,301.66,9.2,15.343,43.4
TRUE,"1",TRUE,58.8762571053782,0.0817894672902873,90.9,22.1755804761297,42.8,67.8,69.3,26.6,0.3,0.5,0.9,2.5,0.56699725,0.497,23784,27.3,27.8,17.5,9.1,0.077,27.2,16.8,21.3,0.5,13.7,20.5,23.9,15.7,5.6,75,51.5,0.16,75.3884232582504,11.4,154.905,563.5,5,4.7,0.504,0.208,0.365,0.143,0.14,57.2,71.3,423.05,9.1,14.8880952380952,45.6625
TRUE,"1",TRUE,51.0942466108841,0.34177072396109,93.3,58.556452947814,31.9,48,65,29.5,0.2,1.2,1,3.1,0.5152465,0.488,23767,23.6,22.4,19.7,10.1,0.06,32.2,16.6,24.5,0.3,11.4,15,15.3,26.2,10.5,75.8,45.9,0.152,75.0291619244697,11.7,229.911,784.5,4.5,4.5,0.37,0.204,0.327,0.105,0.11,28.6,65.4,432.3,7.4,15.454,44.8
TRUE,"1",TRUE,56.3584384858044,0.12402270025425,94.4,32.1704696511833,42.4,66.4,90.4,5.8,0.3,0.3,1.2,2,0.824061,0.457,23939,31.5,27.5,18.6,12.4,0.077,24.2,16.4,24,0.5,17.7,17.2,24.5,9.7,4.2,73.1,32.4,0.16,71.5263374485597,10.6,125.441,484.7,5,5,0.364,0.218,0.329,0.13,0.1,56.2,138.9,297.12,6.9,16.435,42.9625
TRUE,"1",TRUE,67.7590993214065,0.0381244522348817,99.8,6.07529916656593,40.9,64.9,65.2,24.8,7.9,0.1,1.2,0.9,0.492048,0.45,28614,29.9,28.6,19.7,12.7,0.099,20.7,9.5,19.8,1.6,17.8,30.6,22,9.3,2.8,74.2,9,0.162,74.6468568568569,9.26281635301752,104.617,491,4.7,4.6,0.243,0.2,0.36,0.138,0.1,39.1,100.7,290.54,8.11339273780352,15.9416666666667,48.2
FALSE,"1",FALSE,78.1194136574902,0.0284403988163935,91.8,4.88223511572546,40.2,73.7,26.6,72.2,0.1,0,0.4,0.6,0.59655525,0.501,18579,61,51.2,38.5,20.7,0.174,22.6,16.4,27.3,4.2,8.3,21.2,31.5,13.2,2.4,71.6,46.6,0.169,73.4395099061522,9.26281635301752,169.707,1443.4,6,5.4,0.651,0.252,0.444,0.205,0.14,46.7,103.9,215.54,18.4,15.3166666666667,47.7333333333333
TRUE,"1",TRUE,51.6348195329087,0.0422072005622999,96.9,15.1989671212781,43.9,68.4,94.9,0.5,0.6,0.2,1.2,2.6,0.9034325,0.452,20413,42.5,31.4,20.6,14.4,0.088,24.9,12.2,19.7,1,9,33.1,30.7,11.1,5.6,72.4,24.1,0.168,73.4577298120874,11.0462686567164,53.408,224,5.1,4.9,0.31,0.216,0.287,0.128,0.1,51.2,109.2,217.65,5.2,16.23,41.8
TRUE,"10",FALSE,54.9027131597039,0.497776145689636,93.1,111.651583226682,37,63.6,65.2,23.3,0.6,2,3.1,5.8,0.5036185,0.406,30405,24,21,12.5,7.7,0.064,31.6,18.4,25.6,0.5,11.3,12.6,15.1,20,7.4,74.2,45.4,0.104,76.6108389435526,6.5,246.526,699.2,3.6,3.8,0.387,0.182,0.332,0.117,0.08,32.3,58.7,573.72,4.3,10.13,37.5
FALSE,"10",FALSE,63.2344380432382,1.82652245235202,93.7,497.831307258949,37.5,55.5,61.6,23.1,0.2,4.3,2.1,8.7,0.460422,0.441,34811,15.7,13.6,10.3,7.6,0.055,40.8,15.9,26,0.2,7.6,9.5,11.6,32.4,13.1,80,53.4,0.1,78.1210067114094,9.1,470.72,555.6,3.3,3.5,0.362,0.173,0.268,0.097,0.09,27.4,58.3,615.8,7.7,9.52666666666667,34.6666666666667
TRUE,"10",TRUE,59.0146604547526,0.675701401958345,94.6,85.5053577600169,47,75.7,75.6,12.4,0.5,1,1.9,8.6,0.60830775,0.428,27286,21.7,20.4,11.7,6.5,0.057,28.9,19.4,26.2,1.1,12,12.3,14.8,21.2,8.5,72.2,39,0.141,78.0765981500514,6.2,278.587,495.1,3.6,3.5,0.414,0.173,0.312,0.127,0.08,47,68.3,489.61,3.3,9.795,38.35
FALSE,"11",FALSE,60.5554135505735,3,90,4095.0277355651,33.7,39.9,34.8,50,0.2,3.5,2.4,9.1,0.39396425,0.535,40510,26.2,29.6,18.5,14.1,0.078,57.7,15.8,18.6,0.1,3.1,4.7,13.5,49.2,27.2,76,67.6,0.076,76.2663157894737,9.8,2812.474,1014.4,2.8,3.2,0.569,0.158,0.221,0.083,0.1,44.3,57.7,1259.42,17.3,8.89,36.45
FALSE,"12",FALSE,61.6282997430832,0.41208971394161,93.7,112.173566127364,30.8,42.7,63.7,20,0.2,5.3,2.4,8.4,0.47244375,0.516,22023,25.9,21,23.6,7.4,0.052,44.7,19.4,23.7,0.4,5.4,6.4,10.3,40.9,20,82.7,62.1,0.191,77.9899483737739,8.1,408.932,721.5,4,3.9,0.38,0.182,0.253,0.084,0.09,19.5,59.4,625.64,4.4,8.91,55.9
TRUE,"12",TRUE,56.2633011630785,0.0389031197004453,111,17.9021326331962,36.6,59.9,82.4,13.5,0.3,0.5,1.4,1.9,0.6961135,0.429,28143,32.1,22.6,17,12.8,0.063,25,21.7,25.1,0.6,15.4,12.1,21.6,6.2,2.2,66,25.7,0.17,73.2505213270142,9.5,384.807,313.8,3.7,3.9,0.347,0.192,0.371,0.092,0.09,58.9,63.5,204.57,6.07102472711071,10.21,53.3
TRUE,"12",TRUE,59.6204525603028,0.273297153623968,98,89.2653964742339,39.8,59.7,79.2,10.6,0.6,2,2.8,4.8,0.6499805,0.416,26858,17.3,17.4,12.4,7.9,0.063,31.2,19.4,27.7,0.5,12.2,9,13.7,20.4,7.5,70.2,44.3,0.193,76.0833333333333,7.5,265.316,368.8,3.5,3.8,0.356,0.174,0.302,0.093,0.08,51.1,75.6,517.59,7.2,13.925,54.55
TRUE,"12",TRUE,53.9581690859342,0.039816836533663,125.5,35.7559028637619,39.6,58.4,73.9,20.3,0.3,0.5,1.5,3.6,0.58127825,0.42,25250,30.1,22.1,16,15.3,0.056,24.7,26.2,22.9,0.4,13.8,12,23.6,8.6,3.9,65,53.1,0.187,75.0608647450111,8.8,490.728,421.5,3.8,3.9,0.346,0.189,0.372,0.106,0.11,65.6,98.1,398.35,5.97489369975091,9.81,55.1
TRUE,"12",TRUE,65.9913293061134,0.977228708527398,95.6,210.446231757395,46.6,69.2,77.6,9.7,0.3,2,2.3,8.1,0.6332425,0.442,28848,18.5,14.4,10.5,6.9,0.069,36.7,18,25.3,0.2,9.7,10.2,9.4,26.2,9.7,79.2,50.5,0.2,78.1516768916156,6.8,253.284,320.8,3.4,3.7,0.367,0.167,0.265,0.108,0.08,27,83.2,572.6,6.2,7.927,61.45
FALSE,"12",FALSE,62.587561290835,2.58859743227043,94.4,588.240793248968,40,58.1,43.5,25.7,0.2,3.2,2.3,25.1,0.3300495,0.469,30940,18,16.2,12.3,12.2,0.058,34.8,18.5,29.6,0.1,8.9,8.1,12.9,29.6,10.4,80,60.3,0.258,79.4197119341564,6,1081.102,443.4,3.5,3.7,0.381,0.145,0.236,0.111,0.09,24.9,56.3,484.95,5.3,7.79818181818182,66.0233333333333
TRUE,"12",TRUE,55.1007613076579,0.0210531309286717,120.6,9.9463091494619,40.5,62.4,77.7,13.6,1,0.5,2.1,5.2,0.62178775,0.441,22409,32.2,30.8,21.1,9.5,0.069,29.3,24.4,23,1.9,11.2,10.2,25.9,11.6,3.8,69.1,66.8,0.205,75.9575430643699,7.32968177978034,488.821,448.3,4.3,4.3,0.41,0.217,0.407,0.116,0.07,58.4,77.6,117.12,5.97489369975091,14.199,53.1375
TRUE,"12",TRUE,61.7981463913012,0.289795389028247,94.9,94.0925830265834,57.3,100.8,86,5.4,0.2,1.2,1.4,5.8,0.75664875,0.432,25115,21.5,17.9,10.5,6,0.067,28.6,19,30.9,0.4,11.5,9.5,11.7,21.3,7.7,74.4,44.1,0.234,79.1626013340175,4.6,162.066,165.6,3.5,3.8,0.354,0.144,0.262,0.124,0.08,31.5,63,242.56,3.1,6.135,64.3
TRUE,"12",TRUE,63.5376920697123,0.253017430951128,93.2,92.6956551850395,55.4,98.5,89.6,2.7,0.3,1.4,1.4,4.7,0.8129925,0.434,21971,32.6,24.7,14.4,7.8,0.085,27.4,23.3,26.5,0.4,12,10.4,15,16.5,6.5,75.6,41.3,0.215,76.3346997929607,5.7,86.555,270.5,3.8,4,0.387,0.16,0.271,0.132,0.07,40.4,112.9,325.84,5.5,8.31,58
TRUE,"12",TRUE,66.8759952918369,0.330543053197248,96.5,126.121995562564,39,62.2,77.2,9.5,0.4,2.8,2.5,7.7,0.62310925,0.387,32168,16.1,11.6,8.5,7.1,0.057,34.2,15.4,29.9,0.3,11.3,8.9,9.7,23.8,7.7,79.6,51.9,0.169,77.6863613231552,5.3,152.84,354.5,3.3,3.6,0.297,0.162,0.285,0.09,0.08,28.5,64.2,412.38,4.7,8.38,54.3
TRUE,"12",TRUE,63.6007677543186,0.510285185148909,96.9,65.9032025201138,48.5,89.7,65.7,6.2,0.2,1.1,1,25.9,0.51238675,0.522,27023,24.2,20.3,12.2,5.9,0.059,28.7,23,26.4,2.2,12.7,7,15.2,30.8,11.9,74.4,36.1,0.299,82.3142610462164,6.2,313.5,241.3,3.5,3.7,0.35,0.142,0.188,0.118,0.07,34.1,75.5,293.66,4.9,6.36533294483294,66.8958333333333
TRUE,"12",TRUE,52.2506059323664,0.0929561435980996,107.2,32.8245868023237,40.4,63,74.7,17.3,0.5,0.9,1.8,4.9,0.6001345,0.432,24974,27,21.8,15.6,10,0.065,28.9,17.5,25.1,0.2,13.9,14.4,18,14.9,5.4,69.5,37,0.202,75.219305019305,9.7,402.182,410.5,4,4,0.412,0.194,0.374,0.108,0.09,57.9,104.8,614.03,8,10.62,55
TRUE,"12",TRUE,42.790838899974,0.0337596125831187,130,21.1863711083795,40.1,66.6,56.1,12.4,0.2,0.5,0.9,29.9,0.414598,0.422,19180,41.8,37,26.9,11.4,0.071,21.2,21.4,17.4,17.6,13.9,8.5,32.5,11.6,4.7,62.7,31.4,0.368,78.2386956521739,7.32968177978034,590.908,348.6,4.8,4.4,0.464,0.214,0.355,0.133,0.07,61.1,58.8,556.03,4.3,6.33,61.7
TRUE,"12",TRUE,53.7853545137544,0.0237532155032364,119.1,8.81177673550849,46.9,66,86.6,8.3,0.4,0.3,1.3,3.1,0.797473,0.41,25298,18.8,19.8,15.5,9.5,0.075,21.9,19.3,19.3,1.6,23,14.9,27.4,6.2,3.2,68.3,35.8,0.203,75.6656823368325,7.32968177978034,362.24,390.7,4,4.1,0.384,0.198,0.326,0.117,0.07,60.8,137.6,401.78,5.97489369975091,10.7633333333333,54.3
TRUE,"12",TRUE,63.3812202309959,1.40940992631853,94.1,451.186522639997,36,54.5,56.6,28.9,0.3,4.1,2.5,7.6,0.42628375,0.45,29982,21.8,20.3,14.2,9.6,0.067,32.8,17,30,0.1,9.5,10.5,12.8,24.9,8,74.1,53.9,0.194,76.1606800618238,8.7,740.859,650.3,3.7,4.1,0.425,0.182,0.295,0.102,0.09,42.8,74.8,645.58,12.7,9.10083333333333,56.2
TRUE,"12",TRUE,63.1404846232668,0.508197667290247,98.7,180.168341058513,37.2,57.3,66.2,22.7,0.8,2.7,3,4.7,0.505035,0.456,23559,29.8,26,16.4,9.6,0.063,31.6,20.1,28.4,0.2,10.4,9.3,13.3,23.4,8.6,69.4,43.6,0.185,75.7529240060393,8.9,444.808,558.9,3.7,3.8,0.415,0.179,0.305,0.102,0.1,45.9,66.8,772.53,8.3,14.01,53.05
TRUE,"12",TRUE,64.4317096466094,0.17314420665412,91.8,80.1558711852083,49.6,85.4,76.1,10.9,0.2,2.1,2,8.6,0.61623725,0.423,27036,24.1,19.1,11.9,4.9,0.075,35,19.3,27.2,0,8.4,9.9,9.8,22,6.7,78.5,45.1,0.221,78.8682481751825,7,103.996,242,3.6,3.8,0.318,0.147,0.246,0.125,0.07,30.4,65.2,273.51,4.1,8.48,57.6
TRUE,"12",TRUE,57.70001054074,0.018732906161175,140.8,8.39608637705352,42.1,55.5,79.6,13.6,0.5,0.2,1.6,4.6,0.66206825,0.478,21606,62.2,45,25.6,17.2,0.055,21.4,27.3,22.6,8,15.1,5.7,21.7,18.8,5.5,63.5,45,0.258,76.3925249169435,7.32968177978034,244.834,410.7,3.9,3.9,0.475,0.192,0.311,0.107,0.08,74.2,79.4,848.35,5.97489369975091,11.86,54.2
FALSE,"12",FALSE,65.7058583026692,0.076995187380394,90,34.7149054096597,40.2,59.1,33.1,55.8,0.2,0.5,0.9,9.5,0.42995275,0.459,26065,43.6,39,27.6,15.2,0.08,25,22.4,28.4,2,12.5,9.7,24.3,12.3,4.2,71.2,43.9,0.226,74.3268421052632,11,722.282,735,4.6,4.5,0.591,0.219,0.381,0.148,0.11,60.4,77.3,688.94,9,13.32,53.3
TRUE,"12",TRUE,60.3049942813572,0.0270658667937036,111.2,18.7620372348264,42,66.4,87.9,5.2,0.4,0.3,1.2,5,0.77668725,0.435,23552,30.7,25.2,20.1,14.1,0.065,22,21.1,25.7,2.7,15.7,12.8,18.9,8.6,3.9,66.1,65.8,0.241,75.5929545454545,7.32968177978034,138.639,315.2,3.9,4.1,0.235,0.191,0.315,0.103,0.07,45.4,97,218.86,5.97489369975091,10.49,54.2
TRUE,"12",TRUE,40.7748134519064,0.013650997931481,122.9,6.35768007156253,45.3,72.1,61.7,11.9,4,0.4,0.9,21.1,0.48199975,0.425,21916,32.1,35,19.6,10.3,0.072,18.9,23.9,15,14.5,14.5,13.2,28.7,11.3,4.5,71.9,64.6,0.343,78.2039344997757,7.32968177978034,453.594,297.6,4.2,4.1,0.495,0.184,0.342,0.13,0.09,42.9,78.7,307.09,5.97489369975091,6.0025,63.3
TRUE,"12",TRUE,54.0573427637083,0.0243247162940504,141,10.8058347594736,43.3,50.2,74.9,18.5,0.4,0.3,1.7,4.3,0.58405075,0.419,24681,45.7,36.3,19.5,5.9,0.06,28,23.9,23.2,1.6,14.7,8.7,22.3,13.6,5.8,70.4,33.3,0.235,76.0787966804979,7.32968177978034,708.104,318.1,3.8,3.8,0.436,0.193,0.325,0.106,0.08,46.2,83.3,370.82,5.97489369975091,13.78,52.4
TRUE,"12",TRUE,48.3631484794276,0.0185036214127646,151.5,10.8175247664618,40.5,51.4,54.9,34,0.5,0.5,1.3,8.8,0.427501,0.489,23584,41.6,30.1,21.4,18.4,0.078,22.4,23.8,19.4,3.8,10.6,20.1,26.1,7.8,2.5,56.8,44.5,0.202,75.5990854870775,7.32968177978034,972.32,788.7,4.3,4.2,0.497,0.208,0.326,0.121,0.09,73.7,80.3,414.14,10.0723680106928,11.79375,53.5
TRUE,"12",TRUE,43.1428742014449,0.0247285312240867,118.9,16.6286328965003,34.8,68.4,48,6.8,0.3,1.1,0.9,42.9,0.41564175,0.408,18861,38.8,34.4,26.1,19.9,0.077,19.5,15.7,17.2,19.4,16.3,11.9,40.1,7.5,2.3,64.5,18,0.307,76.7733257195066,9.2,439.511,352.5,4.9,4.5,0.416,0.223,0.344,0.126,0.08,81,67.2,308.7,6.8,6.775,62.55
TRUE,"12",TRUE,47.354472754324,0.0348547039188103,112.6,12.8493037358941,33.8,67,34.9,12.9,1.5,0.7,0.9,49.2,0.38157275,0.422,18255,31.7,32.4,26.4,9.3,0.106,14.5,19.4,22.3,23.2,9,11.6,38,8.2,2.8,67.6,36.8,0.332,75.8663123236124,6,461.637,552.8,4.8,4.4,0.423,0.212,0.349,0.13,0.08,68.8,78.6,629.04,12.2,6.4075,64.05
TRUE,"12",TRUE,60.6185970352552,0.28632189619785,92.5,142.833082511444,48.7,85.5,82.1,4.7,0.3,1.1,1.5,10.3,0.70116,0.42,25771,19.9,17.2,11.8,6.5,0.079,28.4,19,31.2,0.5,11.9,9,14.4,16.2,5,77,45.1,0.223,76.7209090909091,6,132.393,212.8,3.9,4,0.371,0.186,0.317,0.119,0.08,31.3,111.9,329.41,3.9,8.6625,59.8
TRUE,"12",TRUE,56.4054858600893,0.145250177037799,95.4,37.3441887612473,52.1,105,70.7,8.9,0.4,1.4,1.3,17.4,0.54761975,0.413,20045,32.6,27.6,16.9,9.7,0.082,24.9,20.8,26.7,5.5,12.5,9.6,21.2,14.6,5,71.3,47.2,0.278,77.8083828045036,8.2,228.645,280.2,3.9,4,0.373,0.159,0.326,0.139,0.08,49.8,84.7,287.29,6.2,6.8075,62.6678571428571
FALSE,"12",FALSE,60.0930046945755,1.85516001019096,95.3,493.079413368289,36.6,56.1,53.7,15.6,0.2,3.4,2.2,24.9,0.3893095,0.467,29822,22.3,19.9,14.2,9.6,0.058,35.6,16.7,29.4,0.9,8.5,8.9,14.2,28.8,9.7,76.6,48.1,0.205,77.9703174603174,8.1,559.563,560.9,3.7,4,0.392,0.169,0.277,0.104,0.09,38.9,68.3,394.33,5.4,7.91666666666667,62.6
TRUE,"12",TRUE,53.8286383449353,0.0283149553484768,115,15.8343221559059,42.1,63.5,88.9,5.7,0.7,0.4,2,2.2,0.78323275,0.415,24156,29.2,21,19.9,10.3,0.068,24.2,21.4,23.8,2.1,15.5,13,25.9,11.1,3.7,64.8,13.5,0.211,73.9276744186047,7.32968177978034,331.42,328.2,4.2,4.3,0.318,0.205,0.32,0.11,0.07,56.9,95.5,287.04,5.97489369975091,15.08,50.6
TRUE,"12",TRUE,64.772366787213,0.244561272543334,92.8,109.69173532002,50.7,90.1,77.4,8.7,0.2,1.2,1.3,11.2,0.63524675,0.511,25465,24,20.9,12.6,6.5,0.078,30.6,21.1,25.1,1.9,12.7,8.6,13.7,26.7,9.8,74.8,44.3,0.265,79.5260580912863,8.4,252.307,358.5,3.8,3.9,0.367,0.164,0.242,0.119,0.08,36.9,83.4,319.06,4.1,7.5,63.4
TRUE,"12",TRUE,54.1097129273145,0.0716634614397454,124.6,20.5722591469125,41,56.5,66.6,26.3,0.6,0.5,1.7,4.3,0.51986275,0.429,22673,22.5,17.8,19.7,20.8,0.064,31.4,27.3,20.2,0.8,10.2,10.2,22.6,12.8,4.6,75,42.8,0.18,76.0487711487088,9.2,751.027,486,4,4,0.429,0.19,0.356,0.116,0.09,48.6,72.9,462.94,9.6,13.89,52.3
TRUE,"12",FALSE,67.5490959425556,0.0267202285908759,112.7,9.16556418339832,45.3,57.2,58.7,35.9,0.2,0.3,1.2,3.7,0.480878,0.43,26083,25,23,18.7,16.2,0.065,33.4,22.8,25,3.5,8.1,7.2,20.1,14.7,6,64.6,37,0.199,75.9271791255289,7.32968177978034,704.054,399.8,4,4,0.415,0.191,0.336,0.129,0.11,46.8,79.9,787.33,5.97489369975091,12.757,52.6
TRUE,"12",TRUE,53.2341425215348,0.0116319232812996,148.9,6.25324942848633,36.4,53.1,70.6,15.7,0.2,0.1,1.1,12.1,0.619487,0.38,24623,22.8,23.9,18,16.2,0.052,24.3,27.4,18.1,4.9,10.8,14.5,18.7,9,3,68.7,26.8,0.278,76.227693852953,7.32968177978034,453.212,204.5,4.2,4.1,0.222,0.21,0.368,0.099,0.07,55.4,84.3,219.13,5.97489369975091,11.38,54.2
TRUE,"12",TRUE,63.1431083570591,0.516099435709347,93.6,127.782055916872,46.4,83.8,74.5,9.4,0.3,1.7,2,12.1,0.6030365,0.431,26801,22.7,18.7,11,5.9,0.064,31.6,19.7,27.3,0.8,10.9,9.6,13.1,20.3,6.9,74.9,40,0.212,78.4680991735537,6.4,212.6,299.5,3.5,3.7,0.321,0.151,0.3,0.119,0.08,41.9,86.6,362.79,4,8.2825,59.375
TRUE,"12",TRUE,54.8984908205506,0.910862751424061,96.1,326.631122556437,46.9,80.3,71,7.7,0.2,1.3,1.5,18.3,0.56054875,0.471,27191,21.8,18.7,12,6.9,0.06,29.3,20.1,29.1,0.4,13.1,8,13.3,24.6,8.9,74.6,42.5,0.271,80.503391126976,6.2,292.347,334.4,3.6,3.8,0.406,0.164,0.255,0.114,0.08,36.9,77.2,359.19,7.9,5.665,65.3
FALSE,"12",FALSE,67.6246826239761,0.507687765387066,90.6,163.820075633924,30,42.7,59.3,29.9,0.2,2.9,2,5.6,0.45303175,0.488,24981,26.5,20.8,22,6.5,0.055,44.5,17.1,25.8,0.2,6.6,5.9,9.4,41.3,17.3,83.9,62.8,0.173,78.6049527806925,8.1,423.041,878.9,3.8,3.9,0.393,0.179,0.281,0.085,0.09,16.2,49.2,717.16,5,13.215,52.75
TRUE,"12",TRUE,59.1912237807232,0.062964329641845,97.4,13.7496840323749,46.6,72.8,80.8,9.2,0.3,0.6,1.7,7.5,0.6769165,0.441,21781,38.6,33.3,21.6,14.1,0.069,22.5,18.5,26.6,4,16.2,12.3,19.7,12.2,3.3,77.1,34.7,0.261,75.2619351570415,7.31641791044776,166.711,449.7,4.2,4.3,0.38,0.192,0.321,0.124,0.07,46.7,118.1,356.5,4.5523680106928,10.44,56
TRUE,"12",TRUE,50.8280451942424,0.0112383748325354,162.9,3.83301037236635,37.6,43.9,73.6,17.6,0.9,0.2,1.5,6.2,0.6318735,0.452,25429,32,16.9,15.8,19.8,0.065,23,17,24.3,3.6,15.2,16.9,25.1,15.1,4.6,56.2,26.4,0.223,76.5192468619247,7.32968177978034,492.611,386.7,4,3.9,0.41,0.207,0.391,0.097,0.09,56.2,79.2,142.46,5.97489369975091,16.08,52.99
TRUE,"12",TRUE,59.7941680960549,0.0298241280954769,111.4,10.3905806218282,41.5,60.4,55,38.6,0.4,0.2,1,4.7,0.4550065,0.415,20362,52.7,39.5,21,20.6,0.074,25,19.9,20.7,4,11.4,19.1,25.2,10.6,3.1,63.6,40.4,0.2,75.3750804162725,11.2701492537313,594.317,476,4.3,4.2,0.393,0.205,0.34,0.13,0.11,54.5,80.8,776.43,7.27102472711071,12.95,52.7
TRUE,"12",TRUE,60.7918854906807,0.525270825645765,93.5,178.636406545974,46.7,80.7,73.4,8.4,0.2,1.6,1.5,14.9,0.58327775,0.459,27584,23.7,21.4,12.8,7.2,0.057,32.1,18,28.5,1.2,10.1,10.1,13.1,25.6,9.7,74.7,44.3,0.246,79.3714470284238,7.4,299.957,411.5,3.7,3.9,0.377,0.156,0.241,0.113,0.08,47.1,76.9,629.33,7.5,7.23583333333333,62.35
